treatment,replicate,obs,time,elapsed,date,hhmmss,averaging,TIME,E,CO2_r,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,?Vc,Edyn,Hr,Hs,dHs/dt,?Vh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,?CO2,CO2_s_d,CO2_r_d,?H2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,?CO2:MN,?CO2:SLP,?CO2:SD,?CO2:OK,?H2O:MN,?H2O:SLP,?H2O:SD,?H2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
soil,16,2951,1677607002,11730.9,20230228 11:56:41,11:56:41,5,1677606999,0.002336779,1163.219,2.336778984,17.3368696,1130.517,919.9394026,91.23144897,112.1146716,0.153080863,3.460702225,0.14941612,0.09370703,238.0496322,27.31880681,24.99682,3.179074809,52.37832106,1.665984091,3.180674862,1.513090718,-103.0519532,1.574679313,323.1291827,459.7015411,30.07206774,2.34039659,17.3368696,1182.18841,1154.086303,1.69955671,92.96,2.336778984,14.49888875,16.7959697,-0.000100211,100.24,0,0,1,0,52711.00104,1499.998,1264.498469,0.843000104,0.158699966,6,0.5,0: Broadleaf,2,TRUE,1677606999,1130.517,1163.219,16.79908,14.49912,1127.189,16.4418,600.2922,99.07107,0.10008052,25.00526,24.99682,999.9,0,0,9994.933,479.852,426.78,-32.7016,1149.833,1180.332,2.299952,1163.219,14.49912,1.664303,1.436445,14.56741,12.30791,1499.998,0.9000009,0.09999925,32,29958.07,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-32.5260125,-1.295017261,0.136285838,0,2.3026625,0.016371107,0.004742273,1,1,2,2-Jan,3.20642,2.73507,0.196805,0.199583,0.0855249,0.0766288,25811.3,20359.6,30581.3,27477.4,37913.4,38665.1,46298.7,47086.1,2.14322,1.62437,0.00122935,0,24.973,999.9,44.1,32,21.255,63.263,26.278,1,0.235163,2.17784,20.175,5.23975,11.908,5.01035,3.29473,1654,9304.6,6517,999.9,1.86574,1.86341,1.86672,1.86619,1.86011,1.8631,1.86215,1.86705,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,199.2,199.2,2.46948,2.46094,1.65283,2.28638,1.55029,2.33398,36.3165,23.9474,19,633.385,346.964,22.4746,30.5204,30.0002,30.8029,30.915,49.3664,35.8461,0,22.47,1178.64,14.5243,106.712,99.0151
soil,16,2952,1677607005,11733.9,20230228 11:56:44,11:56:44,5,1677607002,0.002330993,1168.21,2.33099269,17.34860911,1135.527,924.2404187,91.65798434,112.6115174,0.152684038,3.464940563,0.149042372,0.093471438,238.0492438,27.31534565,24.99498,3.178726076,52.37237361,1.665591349,3.180286159,1.513134726,-102.7967776,1.537379437,323.1203949,459.9102405,30.04582534,2.335984788,17.34860911,1187.114654,1159.133939,1.677932468,92.96,2.33099269,14.49947277,16.79114242,-0.000134303,100.24,0,0,1,0,52802.80848,1499.995,1264.495929,0.843000096,0.158700025,6,0.5,0: Broadleaf,2,TRUE,1677607002,1135.527,1168.21,16.79512,14.49945,1132.197,16.43785,600.2827,99.07122,0.09992907,25.00321,24.99498,999.9,0,0,10012.998,479.8342,426.7688,-32.68392,1154.923,1185.397,2.295658,1168.21,14.49945,1.663913,1.436481,14.56379,12.30829,1499.995,0.9,0.10000011,32,29958.01,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-32.57598,-0.984837523,0.116616796,0,2.30288625,-0.028670206,0.004291238,1,1,2,2-Jan,3.20636,2.73514,0.19735,0.200117,0.0855067,0.0766286,25793.8,20346.1,30581.4,27477.5,37914.3,38665.4,46298.7,47086.5,2.1432,1.62427,0.00137836,0,24.973,999.9,44.1,32,21.256,63.113,26.9111,1,0.235462,2.18909,20.1749,5.2399,11.9081,5.01025,3.2947,1654,9304.6,6517,999.9,1.86575,1.86342,1.86674,1.86623,1.86013,1.8631,1.86216,1.86706,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,199.3,199.3,2.47803,2.45239,1.65283,2.28638,1.55029,2.46826,36.34,23.9562,19,633.365,346.907,22.4725,30.5204,30.0002,30.8029,30.915,49.532,35.8461,0,22.47,1183.65,14.5337,106.712,99.0157
soil,16,2953,1677607008,11736.9,20230228 11:56:47,11:56:47,5,1677607005,0.002324669,1173.192,2.32466851,17.33065616,1140.519,928.6894881,92.09947094,113.106908,0.152177356,3.466017214,0.148560607,0.09316817,238.0496892,27.31623999,24.99657,3.179027425,52.35637223,1.665098342,3.180316495,1.513929083,-102.5178813,1.270647456,323.1045872,459.9070426,30.02989945,2.33067979,17.33065616,1192.287163,1164.223818,1.694178355,92.96,2.32466851,14.49965334,16.78519394,-0.000141867,100.24,0,0,1,0,52826.02366,1499.998,1264.498223,0.842999939,0.158700004,6,0.5,0: Broadleaf,2,TRUE,1677607005,1140.519,1173.192,16.7901,14.49961,1137.189,16.43281,600.277,99.07146,0.09997687,25.00337,24.99657,999.9,0,0,10017.57,479.84,426.4175,-32.67405,1159.994,1190.454,2.290472,1173.192,14.49961,1.663417,1.436499,14.5592,12.30849,1499.998,0.8999997,0.10000022,32,29958.05,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-32.6301025,-0.751469043,0.101327707,0,2.30011925,-0.070317411,0.006985237,1,1,2,2-Jan,3.20645,2.7352,0.197893,0.200652,0.0854826,0.07663,25776.2,20332.4,30581.3,27477.4,37915.1,38665.4,46298.5,47086.5,2.1431,1.6245,0.00163913,0,24.9742,999.9,44.2,32,21.3014,63.083,27.3157,1,0.235333,2.18542,20.1749,5.24005,11.9081,5.0103,3.2947,1654.2,9306,6517,999.9,1.86573,1.86342,1.86674,1.86621,1.86016,1.8631,1.86217,1.86707,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,199.3,199.3,2.48657,2.44263,1.65283,2.28638,1.55029,2.49146,36.34,23.9562,19,633.286,347.035,22.4692,30.5204,30,30.8029,30.915,49.7074,35.8461,0,22.4668,1188.66,14.5468,106.712,99.0156
soil,16,2954,1677607011,11739.9,20230228 11:56:50,11:56:50,5,1677607008,0.002318468,1178.214,2.318468475,17.50168032,1145.499,931.0022337,92.32913737,113.6011609,0.151593941,3.462757227,0.148001225,0.092816465,238.0504162,27.31996007,25.00238,3.180128793,52.33761833,1.664529695,3.180369584,1.515599099,-102.2444597,0.237088893,323.0423982,459.0854436,30.06717134,2.324648916,17.50168032,1197.30845,1169.239758,1.667006061,92.96,2.318468475,14.49983216,16.77932485,-0.000146095,100.24,0,0,1,0,52755.62938,1500.004,1264.503074,0.842999801,0.158699854,6,0.5,0: Broadleaf,2,TRUE,1677607008,1145.499,1178.214,16.78431,14.49973,1142.169,16.42702,600.2761,99.07175,0.10001783,25.00365,25.00238,999.9,0,0,10003.628,479.8808,425.6769,-32.71508,1165.053,1195.55,2.284572,1178.214,14.49973,1.66285,1.436515,14.55392,12.30866,1500.004,0.9000014,0.09999842,32,29958.17,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-32.65646098,-0.471328223,0.079225978,0,2.297277805,-0.085482021,0.008539212,1,1,2,2-Jan,3.20652,2.73508,0.198432,0.201178,0.0854625,0.0766316,25759,20318.8,30581.3,27477.2,37916.2,38665,46298.7,47086.1,2.14322,1.62442,0.00219792,0,24.9751,999.9,44.1,32,21.2559,63.083,26.3742,1,0.235371,2.18016,20.175,5.2405,11.9081,5.0101,3.2947,1654.2,9306,6517,999.9,1.86572,1.86342,1.86675,1.8662,1.86016,1.8631,1.86217,1.86707,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,199.4,199.4,2.49512,2.45239,1.65283,2.28638,1.55029,2.34619,36.3165,23.9474,19,633.395,346.997,22.4661,30.5204,30.0002,30.8038,30.9159,49.8744,35.8461,0,22.4668,1193.68,14.5583,106.712,99.0148
soil,16,2955,1677607014,11742.9,20230228 11:56:53,11:56:53,5,1677607011,0.002311426,1183.203,2.311425997,17.33438884,1150.473,936.8034119,92.90535097,114.0955471,0.150929943,3.460448052,0.147365916,0.092416902,238.0500228,27.321817,25.0093,3.181441013,52.32209876,1.663922032,3.180151545,1.517518981,-101.9338865,-1.268605793,322.9467801,457.7943106,30.07858534,2.318389975,17.33438884,1202.40872,1174.330545,1.696036364,92.96,2.311425997,14.49966176,16.7721103,-0.000133161,100.24,0,0,1,0,52706.04248,1500.002,1264.501638,0.842999968,0.158699804,6,0.5,0: Broadleaf,2,TRUE,1677607011,1150.473,1183.203,16.77802,14.49963,1147.143,16.42074,600.2902,99.07269,0.10003908,25.0025,25.0093,999.9,0,0,9993.686,479.9212,425.2823,-32.72968,1170.105,1200.611,2.278389,1183.203,14.49963,1.662244,1.436519,14.54827,12.30871,1500.002,0.9000028,0.09999726,32,29958.16,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-32.67535,-0.526421764,0.081383693,0,2.29320675,-0.097618424,0.009460995,1,1,2,2-Jan,3.20637,2.73523,0.198975,0.201715,0.0854336,0.0766309,25741.4,20305.2,30581.3,27477.2,37917.2,38665.1,46298.5,47086.2,2.14322,1.62435,0.00208616,0,24.9751,999.9,44.1,32,21.2557,63.443,26.5425,1,0.23548,2.17836,20.1752,5.2399,11.9081,5.01,3.2946,1654.2,9306,6517,999.9,1.86573,1.86341,1.86672,1.86621,1.86016,1.8631,1.86216,1.86707,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,199.4,199.4,2.50366,2.45605,1.65283,2.28638,1.55029,2.42798,36.3165,23.9474,19,633.414,346.966,22.4642,30.522,30.0001,30.8055,30.9176,50.0476,35.8461,0,22.4635,1198.69,14.574,106.712,99.015
soil,16,2956,1677607017,11745.9,20230228 11:56:56,11:56:56,5,1677607014,0.002305603,1188.262,2.305602738,17.33299665,1155.469,941.0689678,93.32849401,114.5911568,0.150427354,3.463483656,0.146889748,0.092117003,238.0495524,27.31912565,25.01166,3.181888642,52.3083487,1.663282456,3.179764793,1.518606186,-101.6770807,-2.091301306,322.8902408,457.1714112,30.13858596,2.311607581,17.33299665,1207.52596,1179.425091,1.700015584,92.96,2.305602738,14.49995672,16.76663576,-0.000131686,100.24,0,0,1,0,52771.89123,1499.998,1264.498472,0.843000106,0.158699913,6,0.5,0: Broadleaf,2,TRUE,1677607014,1155.469,1188.262,16.77155,14.49986,1152.139,16.41428,600.3033,99.07283,0.10002258,25.00046,25.01166,999.9,0,0,10006.618,479.9327,425.2612,-32.79249,1175.178,1205.744,2.271687,1188.262,14.49986,1.661606,1.436543,14.54231,12.30896,1499.998,0.9000017,0.09999848,32,29958.06,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-32.7248225,-0.416666792,0.071760733,0,2.2861875,-0.114985216,0.011103018,1,1,2,2-Jan,3.2065,2.73511,0.199511,0.202255,0.0854087,0.0766298,25724.1,20291.2,30581.2,27476.9,37918.2,38664.9,46298.4,47085.9,2.1432,1.62433,0.00206754,0,24.9751,999.9,44.2,32,21.3036,62.873,27.3718,1,0.235503,2.17517,20.1752,5.2399,11.9081,5.01,3.29465,1654.4,9307.3,6517,999.9,1.86574,1.8634,1.86673,1.86622,1.86015,1.8631,1.86216,1.86706,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,199.5,199.5,2.51099,2.44385,1.65283,2.28638,1.55029,2.52441,36.34,23.9562,19,633.394,346.952,22.4625,30.523,30.0001,30.8055,30.9176,50.2098,35.8461,0,22.4633,1203.7,14.5904,106.711,99.0141
soil,16,2957,1677607020,11748.9,20230228 11:56:59,11:56:59,5,1677607017,0.002297654,1193.367,2.297653724,17.71700169,1160.474,941.1148213,93.33205126,115.086296,0.149854252,3.464251391,0.14634397,0.091773517,238.050188,27.32030194,25.01019,3.181609816,52.28736518,1.662604326,3.17974394,1.51900549,-101.3265292,-1.837764854,322.9054087,457.7913026,30.23485335,2.304586091,17.71700169,1212.813771,1184.471879,1.675998268,92.96,2.297653724,14.50022529,16.75912061,-0.000129586,100.24,0,0,1,0,52788.4553,1500.001,1264.500878,0.843000023,0.15870002,6,0.5,0: Broadleaf,2,TRUE,1677607017,1160.474,1193.367,16.76489,14.50006,1157.145,16.40761,600.2967,99.07182,0.09998045,25.00035,25.01019,999.9,0,0,10009.996,479.9374,425.1881,-32.89127,1180.261,1210.924,2.264823,1193.367,14.50006,1.660929,1.436549,14.53601,12.30901,1500.001,0.8999998,0.10000022,32,29958.09,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-32.76194146,-0.723255052,0.103438958,0,2.281800976,-0.12202662,0.01205786,1,1,2,2-Jan,3.20656,2.73513,0.200047,0.202766,0.0853828,0.0766386,25706.8,20278.4,30581.2,27477.2,37919.4,38665,46298.5,47086.4,2.1431,1.62465,0.00203028,0,24.9751,999.9,44.2,32,21.3045,63.053,26.6466,1,0.235508,2.16946,20.1751,5.23975,11.9081,5.00995,3.2947,1654.4,9307.3,6517,999.9,1.86573,1.86342,1.86674,1.8662,1.86014,1.8631,1.86215,1.86707,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,199.5,199.5,2.51953,2.44995,1.65283,2.28638,1.55029,2.38892,36.34,23.9474,19,633.315,347.136,22.4619,30.523,30.0001,30.8055,30.9176,50.3856,35.5738,0,22.4633,1208.71,14.6064,106.712,99.0153
soil,16,2958,1677607023,11751.9,20230228 11:57:02,11:57:02,5,1677607020,0.002291173,1198.298,2.291173271,17.53794954,1165.436,947.2223649,93.93788439,115.578555,0.149338353,3.460033594,0.145847753,0.091461667,238.0504615,27.326086,25.01156,3.181869673,52.26290072,1.661989902,3.180056749,1.519879772,-101.0407412,-1.783296886,322.9137443,458.1401676,30.20915505,2.290291635,17.53794954,1217.580645,1189.467636,1.66835671,92.96,2.291173271,14.50284312,16.75522909,-0.000108133,100.24,0,0,1,0,52697.17462,1500.003,1264.502511,0.842999988,0.15869999,6,0.5,0: Broadleaf,2,TRUE,1677607020,1165.436,1198.298,16.75867,14.50788,1162.107,16.40138,600.2984,99.07186,0.10008512,25.002,25.01156,999.9,0,0,9992.003,479.9329,425.1166,-32.86223,1185.299,1215.937,2.250796,1198.298,14.50788,1.660312,1.437323,14.53028,12.31721,1500.003,0.9000001,0.09999989,32,29958.14,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-32.76717,-0.810774484,0.108712852,0,2.27541,-0.142010206,0.013929151,1,1,2,2-Jan,3.20644,2.73523,0.200578,0.203292,0.0853735,0.0767607,25689.6,20265,30581,27477.2,37919.6,38660.2,46298.2,47086.7,2.14315,1.6247,0.00234693,0,24.9751,999.9,44.2,32,21.3039,63.293,26.3261,1,0.23549,2.17137,20.1749,5.24005,11.9081,5.0104,3.29475,1654.4,9307.3,6517,999.9,1.86574,1.8634,1.86673,1.86621,1.86012,1.8631,1.86215,1.86707,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,199.6,199.6,2.52563,2.45361,1.65283,2.28638,1.55029,2.36938,36.3165,23.9474,19,633.355,347.165,22.4622,30.523,30.0001,30.8055,30.9176,50.4786,35.5738,0,22.4614,1210,14.6169,106.711,99.0156
soil,16,2959,1677607026,11754.9,20230228 11:57:05,11:57:05,5,1677607023,0.002264532,1203.12,2.264532349,17.58947649,1170.371,949.1883503,94.133108,116.0682806,0.147524673,3.464100092,0.144121201,0.090374999,238.0502251,27.32893523,25.01232,3.182013836,52.25867368,1.661805942,3.179961955,1.520207894,-99.86587661,-2.020706024,322.8978157,459.0614581,30.11437689,2.265376161,17.58947649,1222.731143,1194.509879,1.677388745,92.96,2.264532349,14.53434534,16.75963152,2.37E-05,100.24,0,0,1,0,52784.99385,1500.002,1264.501602,0.842999944,0.158699938,6,0.5,0: Broadleaf,2,TRUE,1677607023,1170.371,1203.12,16.75677,14.53049,1167.041,16.39948,600.3061,99.07215,0.10006168,25.0015,25.01232,999.9,0,0,10009.317,479.9135,425.0048,-32.74917,1190.316,1220.858,2.226291,1203.12,14.53049,1.660129,1.439565,14.52857,12.34094,1500.002,0.9000007,0.09999926,32,29958.14,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-32.798995,-0.530598124,0.092647979,0,2.264521,-0.211137411,0.021823915,1,1,2,2-Jan,3.20642,2.73543,0.201109,0.20374,0.0853886,0.0768254,25672.6,20253.6,30581.1,27477.3,37919.1,38657.4,46298.4,47086.6,2.1429,1.62465,0.00193715,0,24.9751,999.9,44.2,32,21.303,62.903,27.2196,1,0.235483,2.1749,20.1757,5.24245,11.9081,5.01085,3.2953,1654.4,9307.3,6517,999.9,1.86574,1.86342,1.86674,1.86618,1.86012,1.8631,1.86215,1.86705,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,199.6,199.6,2.52808,2.44873,1.65283,2.28638,1.55029,2.51221,36.3165,23.9562,19,633.157,347.136,22.4616,30.523,30.0001,30.8055,30.9176,50.5026,35.5738,0,22.4614,1210,14.6291,106.711,99.0155
soil,16,2960,1677607029,11757.9,20230228 11:57:08,11:57:08,5,1677607026,0.002248993,1207.209,2.248992713,17.71539154,1175.214,951.2862658,94.34127912,116.5487151,0.146549094,3.467280774,0.143192942,0.089790724,238.0502454,27.32945528,25.01008,3.181588952,52.26831,1.662022201,3.179789438,1.519566752,-99.18057864,-1.77394711,322.9101484,460.0058681,29.36813252,2.249331796,17.71539154,1226.397168,1199.137212,1.501407792,92.96,2.248992713,14.55027093,16.76012364,4.52E-05,100.24,0,0,1,0,52853.81236,1500.002,1264.501681,0.842999996,0.158699952,6,0.5,0: Broadleaf,2,TRUE,1677607026,1175.214,1207.209,16.75893,14.54844,1171.885,16.40164,600.3109,99.07228,0.10005383,25.00059,25.01008,999.9,0,0,10022.883,479.891,424.903,-31.99347,1195.247,1225.03,2.210494,1207.209,14.54844,1.660346,1.441346,14.53058,12.35975,1500.002,0.9000007,0.09999932,32,29958.13,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-32.6964825,1.511508068,0.341033238,0,2.252704,-0.263985816,0.026612178,1,1,2,2-Jan,3.20658,2.73521,0.201583,0.203965,0.085392,0.0768328,25657.5,20248,30581.3,27477.4,37919.1,38657.1,46298.5,47086.5,2.14295,1.62472,0.00240281,0,24.9751,999.9,44.2,32,21.3028,63.173,26.9832,1,0.235645,2.17404,20.1756,5.24245,11.9081,5.011,3.29518,1654.7,9308.7,6517,999.9,1.86572,1.86342,1.86674,1.86618,1.86011,1.8631,1.86215,1.86704,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,199.7,199.7,2.52686,2.44873,1.65283,2.28638,1.55029,2.4292,36.3165,23.9474,19,633.196,347.18,22.4608,30.523,30.0002,30.8055,30.9178,50.5003,35.2986,0,22.4605,1210,14.6411,106.712,99.0156
soil,16,2961,1677607032,11760.9,20230228 11:57:11,11:57:11,5,1677607029,0.002246735,1209.385,2.246734835,18.0536407,1179.521,951.4567453,94.35806377,116.9756989,0.146331974,3.460390692,0.142979138,0.089656802,238.049551,27.33486234,25.01458,3.182442563,52.27039562,1.662141038,3.179889914,1.520301525,-99.0810062,-2.511051607,322.8665217,459.3240149,27.23144283,2.244128261,18.0536407,1227.8112,1202.662788,1.104649351,92.96,2.246734835,14.55194794,16.75996364,-5.44E-07,100.24,0,0,1,0,52705.03647,1499.998,1264.498273,0.842999973,0.158699912,6,0.5,0: Broadleaf,2,TRUE,1677607029,1179.521,1209.385,16.76015,14.5547,1176.193,16.40287,600.2901,99.07209,0.1001154,25.00112,25.01458,999.9,0,0,9993.502,479.8875,424.825,-29.86203,1199.63,1227.246,2.205461,1209.385,14.5547,1.660464,1.441964,14.53166,12.36627,1499.998,0.9000012,0.09999881,32,29958.07,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-32.2482225,8.534142214,1.163355818,0,2.24142825,-0.278296098,0.027715466,1,1,2,2-Jan,3.20654,2.7353,0.201928,0.203995,0.0853915,0.0768958,25646.3,20247.2,30581.2,27477.3,37919.2,38654.4,46298.6,47086.5,2.1432,1.62455,0.00270084,0,24.9751,999.9,44.2,32,21.3033,62.963,26.1899,1,0.235582,2.1742,20.1761,5.24395,11.9081,5.0114,3.29558,1654.7,9308.7,6517,999.9,1.86574,1.86341,1.86674,1.86617,1.8601,1.8631,1.86215,1.86705,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,199.7,199.7,2.52686,2.45483,1.65283,2.28638,1.55029,2.32422,36.3165,23.9474,19,633.411,347.093,22.4603,30.5233,30.0002,30.8071,30.9198,50.4978,35.2986,0,22.4594,1210,14.651,106.712,99.0155
soil,16,2962,1677607035,11763.9,20230228 11:57:14,11:57:14,5,1677607032,0.002233428,1209.982,2.233428302,17.90505102,1182.805,955.0060028,94.70955724,117.3007683,0.145373566,3.458634092,0.142062331,0.089080176,238.0490231,27.33919597,25.01895,3.183271706,52.2726184,1.662236495,3.179937309,1.521035211,-98.49418812,-3.277999871,322.8203095,459.0971447,24.55216253,2.230226621,17.90505102,1227.921235,1205.070424,0.75772987,92.96,2.233428302,14.5696162,16.76440727,2.07E-05,100.24,0,0,1,0,52667.10298,1499.995,1264.4957,0.842999943,0.158699878,6,0.5,0: Broadleaf,2,TRUE,1677607032,1182.805,1209.982,16.7612,14.56941,1179.476,16.40393,600.2889,99.07162,0.10006789,25.00137,25.01895,999.9,0,0,9986.063,479.897,424.722,-27.17634,1202.969,1227.872,2.191806,1209.982,14.56941,1.66056,1.443414,14.53256,12.38158,1499.995,0.9000016,0.09999839,32,29958.05,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-31.363625,19.45509568,2.224938703,0,2.2285195,-0.291278274,0.028831044,1,1,2,2-Jan,3.20653,2.73523,0.202165,0.204003,0.0854102,0.0769783,25638.8,20246.7,30581.4,27477,37918.6,38650.8,46298.7,47086.3,2.14322,1.62465,0.00279397,0,24.9751,999.9,44.2,32,21.304,63.113,26.867,1,0.235681,2.17697,20.1762,5.24529,11.9081,5.0115,3.29595,1654.7,9308.7,6517,999.9,1.86572,1.86341,1.86674,1.86617,1.8601,1.8631,1.86215,1.86706,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,199.8,199.8,2.52686,2.45361,1.65283,2.28638,1.55029,2.48901,36.3165,23.9562,19,633.442,347.153,22.4599,30.5253,30.0002,30.8081,30.9203,50.495,35.2986,0,22.4594,1210,14.6578,106.712,99.0147
soil,16,2963,1677607038,11766.9,20230228 11:57:17,11:57:17,5,1677607035,0.002217264,1210.016,2.217264262,17.94070926,1185.072,955.2492304,94.73348758,117.5253536,0.144219407,3.461019641,0.140962097,0.08838784,238.0496288,27.34039823,25.02486,3.18439334,52.28660809,1.66259512,3.179772376,1.52179822,-97.78135395,-4.545344358,322.7402653,458.4631958,22.33031366,2.216348455,17.94070926,1227.928336,1206.684485,0.492311688,92.96,2.217264262,14.58983639,16.76831818,7.20E-05,100.24,0,0,1,0,52718.69654,1499.999,1264.499154,0.842999998,0.158699858,6,0.5,0: Broadleaf,2,TRUE,1677607035,1185.072,1210.016,16.76485,14.58678,1181.742,16.40757,600.309,99.07141,0.10007799,25.0005,25.02486,999.9,0,0,9996.252,479.9074,424.7105,-24.94385,1205.278,1227.928,2.178072,1210.016,14.58678,1.660918,1.445132,14.53591,12.39968,1499.999,0.9000021,0.09999797,32,29958.13,1677595048,8:37:28,1677595048,1677595047,2,-0.242,-0.056,3.329,0.357,420,17,0.23,0.12,-30.1466525,30.3654,3.138074231,0,2.21459475,-0.287480713,0.028497717,1,1,2,2-Jan,3.20665,2.73532,0.202323,0.204,0.0854223,0.0769937,25633.7,20246.7,30581.3,27476.9,37918,38650,46298.6,47086.1,2.14317,1.62465,0.00353903,0,24.9751,999.9,44.2,32,21.3032,62.753,27.1875,1,0.2358,2.17657,20.1763,5.24514,11.9081,5.01165,3.29593,1654.9,9310.1,6517,999.9,1.86574,1.8634,1.86674,1.86616,1.8601,1.8631,1.86217,1.86707,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,3.33,0.3573,3.3295,0,0,0,0.357285,0,0,0,-1,-1,-1,-1,199.8,199.8,2.52686,2.43896,1.65283,2.28638,1.55029,2.47314,36.3165,23.9562,19,633.403,347.153,22.4593,30.5256,30.0002,30.8081,30.9203,50.4986,35.2986,0,22.4586,1210,14.6666,106.712,99.0144
